name,contrast,dissimilarity,homogeneity,correlation,energy,label
DSC_0100_Brown spot_40_binary.npy,62.40414659685864,0.24864921465968587,0.9986039291636921,0.955449393069542,0.9886152397298404,1
DSC_0100_Brown spot_41_binary.npy,62.02581151832461,0.24629319371727748,0.9986055387868792,0.9573257343626096,0.9882294250572021,1
DSC_0100_Brown spot_42_binary.npy,62.52853403141361,0.2460628272251309,0.9987303813346835,0.9589386694161914,0.9877000950190907,0
DSC_0100_Brown spot_43_binary.npy,71.47437696335078,0.2888376963350785,0.9980073223887713,0.9543661689931352,0.9870976349341128,0
DSC_0100_Brown spot_44_binary.npy,33.27376963350786,0.13114136125654452,0.9992502696923992,0.9780093539831095,0.9879862115854915,0
DSC_0100_Brown spot_45_binary.npy,22.443047120418846,0.23638743455497377,0.9852509933724556,0.9783005783023785,0.9816493369596228,0
DSC_0100_Brown spot_46_binary.npy,39.48605235602089,0.29455497382198914,0.9866513346349277,0.961463926961995,0.9836755142862486,0
DSC_0100_Brown spot_47_binary.npy,48.80020942408375,0.36696335078534015,0.9849602346237425,0.9536022820543062,0.9813823349655678,0
DSC_0100_Brown spot_48_binary.npy,57.135015706806335,0.6475602094240842,0.9680441833628306,0.9628425421729381,0.9630996727905026,0
DSC_0100_Brown spot_49_binary.npy,39.27128795811518,0.2806701570680628,0.9868944135569298,0.9637056015175672,0.9833876035377395,1
DSC_0100_Brown spot_4_binary.npy,74.8979057591623,0.293717277486911,0.998848185252681,0.9533916813579371,0.9869835211591526,0
DSC_0100_Brown spot_50_binary.npy,36.087130890052364,0.23349738219895289,0.9888075597492598,0.9645604696794909,0.9851991586123199,1
DSC_0100_Brown spot_51_binary.npy,39.75564397905761,0.2617068062827226,0.9893282474974945,0.9555116824449083,0.9861624537919923,1
DSC_0100_Brown spot_52_binary.npy,43.38196858638743,0.33310994764397905,0.9861959749569248,0.9544279196971133,0.9826807737916397,1
DSC_0100_Brown spot_53_binary.npy,42.861465968586394,0.38054450261780115,0.981560985413772,0.9588518245189708,0.9776388993706036,1
DSC_0100_Brown spot_54_binary.npy,8.007968586387435,0.10886910994764401,0.9914680119968985,0.9657839781339682,0.9892094937688523,1
DSC_0100_Brown spot_55_binary.npy,19.329497382198937,0.24190575916230356,0.9866063424688108,0.9759796060786244,0.983905845207641,0
DSC_0100_Brown spot_56_binary.npy,59.665172774869106,0.8178429319371731,0.956856227858183,0.9545080950891061,0.9501940592098096,1
DSC_0100_Brown spot_57_binary.npy,42.07587434554977,0.3975183246073301,0.9816659115401324,0.9474923756123137,0.9774609050458578,1
DSC_0100_Brown spot_58_binary.npy,12.068240837696333,0.12126701570680624,0.9926847825403327,0.9640923789570148,0.9907278113177835,1
DSC_0100_Brown spot_59_binary.npy,67.97170680628278,0.7375392670157073,0.9607538924472614,0.9610174543152697,0.9514456018604139,1
DSC_0100_Brown spot_5_binary.npy,81.70680628272251,0.32041884816753924,0.9987434748211066,0.9509373193944287,0.9864755600299704,1
DSC_0100_Brown spot_60_binary.npy,34.547424083769634,0.33736125654450266,0.9813536643170563,0.9626015745109961,0.9764085911316078,1
DSC_0100_Brown spot_61_binary.npy,18.221109947643974,0.17117277486910992,0.9930376493595916,0.9227777421799985,0.991413670248031,1
DSC_0100_Brown spot_62_binary.npy,21.047015706806274,0.2182827225130889,0.9910362775338121,0.9549507241890411,0.9894869494392825,1
DSC_0100_Brown spot_63_binary.npy,41.3020104712042,0.5196335078534032,0.9689837209790445,0.966282399839459,0.9625239330967,1
DSC_0100_Brown spot_64_binary.npy,42.71252356020944,0.41099476439790583,0.9827697184848454,0.9376461621788127,0.9794085048048186,1
DSC_0100_Brown spot_65_binary.npy,36.23753926701569,0.301916230366492,0.9832051770925604,0.9679630340757196,0.9750370092479813,1
DSC_0100_Brown spot_66_binary.npy,10.995984293193715,0.233261780104712,0.9876900062228563,0.9506296911793594,0.9865602416198969,1
DSC_0100_Brown spot_67_binary.npy,12.596743455497384,0.11773821989528797,0.9943695728306974,0.949163838020926,0.9927906293289065,1
DSC_0100_Brown spot_68_binary.npy,21.214125654450257,0.21540314136125646,0.9880332754930233,0.965877671067173,0.9852985178721289,1
DSC_0100_Brown spot_69_binary.npy,20.30383769633508,0.08064397905759163,0.9993612797180327,0.9818461924842835,0.9911796453734826,1
DSC_0100_Brown spot_6_binary.npy,59.91832460732984,0.2349738219895288,0.9990785482021448,0.95403300288182,0.9894610310600986,1
DSC_0100_Brown spot_70_binary.npy,23.119905759162314,0.16751832460732996,0.9922799946440667,0.9679139162312893,0.987416730641455,0
DSC_0100_Brown spot_71_binary.npy,35.34395811518325,0.1643350785340314,0.9971965959794216,0.9756153118898344,0.9870742358224521,1
DSC_0100_Brown spot_7_binary.npy,65.36544502617804,0.2563350785340315,0.9989947798568853,0.9530477614502407,0.9887295013064255,0
DSC_0100_Brown spot_8_binary.npy,70.81256544502618,0.2776963350785341,0.9989110115116258,0.9533905244550561,0.9876981930286435,0
DSC_0100_Brown spot_9_binary.npy,62.64188481675393,0.2456544502617801,0.9990366640295151,0.9541706195441875,0.9889475222559927,1
DSC_0101_Brown spot_10_binary.npy,68.9692656270825,0.2803278688524591,0.9978626445346742,0.9605125462802988,0.9857914167738436,0
DSC_0101_Brown spot_11_binary.npy,43.608383313341335,0.17976809276289485,0.9978401740524301,0.9658953008950346,0.9896633020020416,0
DSC_0101_Brown spot_12_binary.npy,31.06120884979341,0.1758696521391443,0.9946715140000691,0.9718906619320662,0.9889412615058117,0
DSC_0101_Brown spot_13_binary.npy,26.986092229774762,0.2675529788084767,0.9836848830964648,0.9706412891558107,0.980221390196438,0
DSC_0101_Brown spot_14_binary.npy,49.600626416100226,0.3755564440890312,0.9884685133360581,0.9299760549075774,0.9866654105731948,0
DSC_0101_Brown spot_15_binary.npy,35.104184992669616,0.2121418099426897,0.9945062843897873,0.9197158756060687,0.9932160911237905,0
DSC_0101_Brown spot_16_binary.npy,103.20059976009586,1.152805544448886,0.9473655693079521,0.9416525552308634,0.9401578066437515,0
DSC_0101_Brown spot_17_binary.npy,61.708863121418105,0.24671464747434357,0.9979308127246921,0.9409648974080659,0.9913891679310921,0
DSC_0101_Brown spot_18_binary.npy,69.57983473277355,0.2771957883513261,0.9983728855029008,0.9479655211424647,0.9890519436857579,0
DSC_0101_Brown spot_19_binary.npy,84.95241903238704,0.3765827002532321,0.9962873375359282,0.9433451701911216,0.9865076658989567,1
DSC_0101_Brown spot_1_binary.npy,38.13274690123951,0.14954018392642943,0.9994135769245956,0.9733876905920892,0.9886241904388897,0
DSC_0101_Brown spot_20_binary.npy,45.4279488204718,0.5081434093029453,0.9797554440778258,0.93788768173709,0.9778622696132708,0
DSC_0101_Brown spot_21_binary.npy,38.52776889244305,0.5977675596428098,0.9581029783097603,0.9696948984880941,0.9506335852898249,1
DSC_0101_Brown spot_22_binary.npy,53.003891776622666,0.3510729041716645,0.9876468424657462,0.9499566545809529,0.9851460940112382,1
DSC_0101_Brown spot_23_binary.npy,39.334832733573236,0.15722377715580435,0.9990550870744698,0.9735496611137016,0.9881230673346652,0
DSC_0101_Brown spot_24_binary.npy,77.23759829401573,0.3070105291216847,0.9981400042848486,0.9475298065068191,0.9879364002556464,1
DSC_0101_Brown spot_25_binary.npy,59.407596961215546,0.49425563108090137,0.9843922302208736,0.9288498599119965,0.9823471387393449,0
DSC_0101_Brown spot_26_binary.npy,85.7240970278556,0.5874983339997338,0.9832720383466069,0.9258450003698551,0.9795617150063434,0
DSC_0101_Brown spot_27_binary.npy,42.655537784886064,0.3289217646274825,0.9921896401409634,0.8883112267409827,0.9915367451939407,1
DSC_0101_Brown spot_28_binary.npy,14.4505930960949,0.14286285485805683,0.9933592060714495,0.953635206330489,0.9921165303254309,1
DSC_0101_Brown spot_29_binary.npy,30.167386378781817,0.4305077968812475,0.9778660552711308,0.9329752311452845,0.9751167637838402,1
DSC_0101_Brown spot_2_binary.npy,76.26549380247901,0.29908036785285885,0.9988271538491915,0.9483626687114798,0.9879853328570106,1
DSC_0101_Brown spot_30_binary.npy,58.54218312674928,0.4269892043182725,0.9862853939020158,0.9332158766207411,0.9840598053584003,1
DSC_0101_Brown spot_31_binary.npy,13.385245901639353,0.19692123150739718,0.9891375397323138,0.9439172226316929,0.9874117638603236,0
DSC_0101_Brown spot_32_binary.npy,24.946821271491388,0.23959749433559896,0.9876397028383141,0.9660157826157796,0.9847328869659809,1
DSC_0101_Brown spot_33_binary.npy,11.433053445288548,0.191816606690657,0.9911032876715312,0.8858391941582934,0.9900773388898693,1
DSC_0101_Brown spot_34_binary.npy,32.575756364121006,0.40051979208316657,0.9819605841372506,0.9494505147991358,0.9797548535781467,1
DSC_0101_Brown spot_35_binary.npy,29.4099693455951,0.36162868186058905,0.9805672964995201,0.9387242935040576,0.9771959562147168,1
DSC_0101_Brown spot_36_binary.npy,20.421511395441836,0.29474876715980297,0.9862398575428988,0.9211412065765429,0.9843596821965902,1
DSC_0101_Brown spot_37_binary.npy,18.178288684526184,0.22640277222444344,0.9892271370127168,0.947269549763692,0.9875650312322884,1
DSC_0101_Brown spot_38_binary.npy,18.806823937091842,0.2634146341463416,0.9871526715101222,0.9369458337640877,0.9851593379861154,1
DSC_0101_Brown spot_39_binary.npy,15.615700386512067,0.2513794482207119,0.9876385425998805,0.9346710024114981,0.9860989528616708,1
DSC_0101_Brown spot_3_binary.npy,69.33226709316274,0.27189124350259897,0.9989337762265376,0.9478484125105074,0.9891864729188938,1
DSC_0101_Brown spot_40_binary.npy,20.711355457816886,0.3582300413168069,0.9782671231699058,0.9412171652052292,0.9749101947791801,1
DSC_0101_Brown spot_41_binary.npy,19.784646141543384,0.21691323470611767,0.9918504708681241,0.916652024856215,0.9907570710973352,1
DSC_0101_Brown spot_42_binary.npy,15.111262161801953,0.16213514594162345,0.9932334663475919,0.9279432925801532,0.992156505501165,1
DSC_0101_Brown spot_43_binary.npy,10.963834466213514,0.1783353325336532,0.9895470868696158,0.9315479019685796,0.9878315914955159,1
DSC_0101_Brown spot_44_binary.npy,14.369678795148602,0.1846994535519125,0.9920363088382755,0.8888262896221374,0.9908436959701764,1
DSC_0101_Brown spot_45_binary.npy,44.88073437291747,0.1976742636278821,0.997663078872894,0.9711414749047194,0.9869414687266932,1
DSC_0101_Brown spot_46_binary.npy,12.257696921231506,0.16569372251099562,0.9904066709913186,0.9604661442677066,0.9887045700148581,1
DSC_0101_Brown spot_47_binary.npy,16.430561108889773,0.3243236038917765,0.9784482727981216,0.9530245804853539,0.9751767599926782,1
DSC_0101_Brown spot_48_binary.npy,82.99324270291885,0.3272024523523923,0.9982384140521924,0.9483440272348493,0.9868894656346432,1
DSC_0101_Brown spot_49_binary.npy,18.891570038651217,0.29047714247634304,0.9855573537360326,0.9241342837521417,0.983586650820178,1
DSC_0101_Brown spot_4_binary.npy,69.33226709316274,0.27189124350259897,0.9989337762265376,0.9442130666782854,0.9898596740392149,1
DSC_0101_Brown spot_50_binary.npy,82.8422630947621,0.3278155404504865,0.997817052830504,0.9459492163656237,0.9874476864232203,0
DSC_0101_Brown spot_51_binary.npy,12.024003731840605,0.201079568172731,0.9914573550528982,0.8824500863666682,0.990450522577139,0
DSC_0101_Brown spot_52_binary.npy,13.259056377449015,0.19458883113421288,0.9887422808784175,0.9528283269482763,0.986765382293846,1
DSC_0101_Brown spot_53_binary.npy,76.55740370518461,0.33112088497934156,0.9968349900273571,0.9527210809689557,0.9856675310397033,0
DSC_0101_Brown spot_54_binary.npy,76.14507530321205,0.29997334399573516,0.9982993649939773,0.9504526656612945,0.9874761965245902,1
DSC_0101_Brown spot_55_binary.npy,14.496614687458353,0.17551646008263366,0.9916248452518223,0.9368816672372803,0.9901639945925813,0
DSC_0101_Brown spot_56_binary.npy,14.74375583100094,0.22677595628415312,0.9899089231581679,0.8907568170890162,0.9889911108423318,1
DSC_0101_Brown spot_57_binary.npy,119.35379181660672,0.47097161135545784,0.9972085882383706,0.9403013712625564,0.9835192870232283,1
DSC_0101_Brown spot_58_binary.npy,14.473690523790477,0.1850059976009596,0.9919534684566549,0.9302597082888664,0.9906237963376974,1
DSC_0101_Brown spot_59_binary.npy,102.06141543382645,0.40174596827935494,0.9979830663130821,0.9519528506679475,0.9826962362565924,0
DSC_0101_Brown spot_5_binary.npy,73.66553378648541,0.2888844462215114,0.9988671372406962,0.9426096741900032,0.9895092155959149,1
DSC_0101_Brown spot_60_binary.npy,95.16352125816341,0.3754898040783687,0.9977389330566486,0.9506759364179966,0.984264723471327,1
DSC_0101_Brown spot_61_binary.npy,6.533426629348261,0.11913901106224183,0.9900509112270812,0.9703965568174118,0.9880581800471937,0
DSC_0101_Brown spot_62_binary.npy,44.199320271891246,0.17333066773290684,0.9993202823444178,0.9711484891176352,0.9878062570190432,1
DSC_0101_Brown spot_63_binary.npy,85.79868052778889,0.3364654138344662,0.9986805480803402,0.945644420343552,0.9871207845525936,0
DSC_0101_Brown spot_64_binary.npy,84.61568705850996,0.3344262295081968,0.9978558242376528,0.9580023409695123,0.9836653379230257,0
DSC_0101_Brown spot_65_binary.npy,81.46541383446622,0.3194722111155538,0.9987471870661817,0.9448419415781715,0.9879449599577412,0
DSC_0101_Brown spot_66_binary.npy,81.46541383446622,0.3194722111155538,0.9987471870661817,0.943876467081367,0.9881426903998083,0
DSC_0101_Brown spot_67_binary.npy,79.73210715713715,0.3126749300279888,0.9987738426605183,0.9426950574835752,0.9886242650508584,0
DSC_0101_Brown spot_68_binary.npy,77.99880047980808,0.30587764894042385,0.998800498254855,0.9433887692957625,0.9887432359927435,1
DSC_0101_Brown spot_69_binary.npy,71.70231907237105,0.28327335732373715,0.9982295592166275,0.9563945268089661,0.9866755602728567,0
DSC_0101_Brown spot_6_binary.npy,96.63918432626949,0.38175396508063436,0.9982123204815359,0.9369341669001,0.9873629316484887,0
DSC_0101_Brown spot_70_binary.npy,60.42473677195787,0.23909103025456482,0.9983002840420749,0.9579284109732636,0.9883715648914135,0
DSC_0101_Brown spot_71_binary.npy,51.792616286818614,0.20529121684659468,0.9984279352969441,0.9605111465615502,0.9894113246771343,0
DSC_0101_Brown spot_72_binary.npy,30.083859789417566,0.12056510729041717,0.9986683257299243,0.9713841338939168,0.9916064958375604,0
DSC_0101_Brown spot_7_binary.npy,94.58881780621087,0.3765827002532321,0.9980915201339435,0.9435713320136814,0.9861930884339559,0
DSC_0101_Brown spot_8_binary.npy,84.63169398907107,0.33409302945488484,0.9979779873451073,0.9498033151873597,0.9862386554550621,0
DSC_0101_Brown spot_9_binary.npy,74.28721844595495,0.2929361588697854,0.9983133590169684,0.9558702439680546,0.9863392538058381,0
DSC_0104_Brown spot_10_binary.npy,55.9475063857411,0.21953895654873623,0.9990986006205486,0.97314585986561,0.9833928230024795,0
DSC_0104_Brown spot_11_binary.npy,58.54689815272151,0.24417874430222536,0.9968074094072408,0.9741955777242265,0.9789867189560661,0
DSC_0104_Brown spot_12_binary.npy,58.24164208803151,0.22850369032330903,0.9990791969774933,0.9731273244551876,0.9827271710116159,0
DSC_0104_Brown spot_13_binary.npy,61.30948617716372,0.24637670933235478,0.9983546184975507,0.9682069936865497,0.9839086681082938,0
DSC_0104_Brown spot_14_binary.npy,44.73502702473857,0.17543147852838656,0.9993120439974051,0.972113182398269,0.9872398644834399,0
DSC_0104_Brown spot_15_binary.npy,40.835050309761364,0.16013745219514258,0.9993720196489133,0.9718002231575544,0.9884852446524364,0
DSC_0104_Brown spot_16_binary.npy,38.54094635977477,0.1511409661167638,0.9994072994439183,0.9720597620283861,0.9890369871409845,0
DSC_0104_Brown spot_17_binary.npy,36.7056631997855,0.14394377725406077,0.9994355232799221,0.9730124724339588,0.9892013467014846,0
DSC_0104_Brown spot_18_binary.npy,35.788021619790854,0.14034518282270925,0.999449635197924,0.9746211997990768,0.9888192911698073,0
DSC_0104_Brown spot_19_binary.npy,37.62330477978013,0.1475423716854123,0.9994214113619201,0.9753568145332696,0.9878981373372188,0
DSC_0104_Brown spot_1_binary.npy,28.665598848449783,0.11248782828354102,0.999532542311851,0.9862614410592206,0.9835834710329849,0
DSC_0104_Brown spot_20_binary.npy,20.188114759882023,0.07916907748973342,0.9996895378039572,0.9874204418751532,0.9874256190193534,0
DSC_0104_Brown spot_21_binary.npy,38.47860953133598,0.16061020871847698,0.9983612358382796,0.9757796973419612,0.9862772777056883,0
DSC_0104_Brown spot_22_binary.npy,37.95668985760856,0.14964155177036734,0.9992422872091674,0.9752698544192929,0.9878098840808999,0
DSC_0104_Brown spot_23_binary.npy,36.182325256488056,0.1423138256586839,0.9993365622352478,0.9758943103391383,0.9880928071807669,0
DSC_0104_Brown spot_24_binary.npy,38.196479727918025,0.15538519072550483,0.9986980804954045,0.9753171682458592,0.9874359500502731,0
DSC_0104_Brown spot_25_binary.npy,37.99975303763706,0.14952512665641182,0.9992826836296077,0.9754326094500522,0.9877273778901136,0
DSC_0104_Brown spot_26_binary.npy,24.67573488943141,0.1053647281297187,0.9982912820751999,0.9849139651831706,0.9865549164948111,0
DSC_0104_Brown spot_27_binary.npy,1.1285827182794481,0.03019996895330294,0.9953973840741005,0.9832388341695838,0.9877481979705923,0
DSC_0104_Brown spot_28_binary.npy,1.0061493628371034,0.0312689631814397,0.994927303933914,0.9793043259368909,0.9872875616459836,0
DSC_0104_Brown spot_29_binary.npy,2.5628730895697203,0.05400008467281013,0.9922246579751933,0.9684395013251526,0.9843132692119838,0
DSC_0104_Brown spot_2_binary.npy,57.33031216042675,0.22499329673586319,0.9990553825310814,0.9728840348710712,0.9831423323023221,0
DSC_0104_Brown spot_30_binary.npy,6.57171257814594,0.10669303283893808,0.9865893673529773,0.9895120924874835,0.9718741808450726,0
DSC_0104_Brown spot_31_binary.npy,1.6331938583988372,0.04333131059397977,0.9948154440032766,0.9692533883205953,0.987146637315014,0
DSC_0104_Brown spot_32_binary.npy,1.1592307475197918,0.035368538406175445,0.9949460500350243,0.9734986882181048,0.9873407970359553,0
DSC_0104_Brown spot_33_binary.npy,1.354263981597775,0.041249770677805817,0.994083739821579,0.9760982754189778,0.9855026989750617,0
DSC_0104_Brown spot_34_binary.npy,5.015802063194135,0.07809655522784034,0.9919909429442896,0.9703453280228677,0.9836412314569473,0
DSC_0104_Brown spot_35_binary.npy,1.379471782786017,0.03977858060145918,0.994756620637449,0.9732805165145725,0.9861185329988669,0
DSC_0104_Brown spot_36_binary.npy,7.66717235150505,0.12971521711519718,0.9840890633775183,0.9800036276747929,0.9732621588658146,0
DSC_0104_Brown spot_37_binary.npy,0.7937123382396519,0.03530150576480714,0.9946346615947529,0.9620204381755662,0.991825614784566,0
DSC_0104_Brown spot_38_binary.npy,29.483199503252774,0.3651832460732975,0.9709933085373641,0.9773831670129141,0.9575982030545996,0
DSC_0104_Brown spot_39_binary.npy,16.987708330393275,0.19172393841464247,0.9852993479713149,0.9670872618078287,0.9789079370944852,0
DSC_0104_Brown spot_3_binary.npy,59.7827930737641,0.25239553492047795,0.9960701887258934,0.9738080494887246,0.9773768944555683,0
DSC_0104_Brown spot_40_binary.npy,2.546570045582195,0.08913930088483082,0.9891773200643827,0.9604937234646787,0.9844116463208541,0
DSC_0104_Brown spot_41_binary.npy,1.335163206841562,0.06266140754434733,0.9908885388639465,0.9494258281879571,0.9869411854284031,0
DSC_0104_Brown spot_42_binary.npy,27.882908087664504,0.33730472333159184,0.9704422850717234,0.9812481134481263,0.9597755325845568,0
DSC_0104_Brown spot_43_binary.npy,3.770744838486614,0.07355950381733252,0.9901329526360533,0.9746621109906806,0.9841578719067097,1
DSC_0104_Brown spot_44_binary.npy,7.129704633013919,0.11359915891675235,0.9906715121002878,0.9777759260493396,0.9877224934716514,1
DSC_0104_Brown spot_45_binary.npy,18.649278164293445,0.16986071322730384,0.9886210993425064,0.9749393976558427,0.9851241180487132,0
DSC_0104_Brown spot_46_binary.npy,29.039168230761568,0.3406457712987391,0.9746376213844866,0.9850231932238608,0.9666110529687193,1
DSC_0104_Brown spot_47_binary.npy,11.8074575577539,0.10426045356401956,0.9939536135824606,0.9747126167331143,0.9925805631106652,0
DSC_0104_Brown spot_48_binary.npy,22.295776237987024,0.2245099561112599,0.9799692733179266,0.9815729247838013,0.9693701412546356,1
DSC_0104_Brown spot_49_binary.npy,5.9703186520088565,0.05121293800539079,0.9960448750227016,0.9776574992851672,0.9940958778602759,0
DSC_0104_Brown spot_4_binary.npy,57.29434738431577,0.22521203482874924,0.9989446824665288,0.9726768865279412,0.9832727291910573,1
DSC_0104_Brown spot_50_binary.npy,11.563631616827289,0.11701429559278004,0.9902223001010413,0.9820184282622683,0.9853481938566291,0
DSC_0104_Brown spot_51_binary.npy,20.731463710644753,0.1612805351321599,0.9944127638499105,0.9334230872550872,0.9927040537313738,1
DSC_0104_Brown spot_52_binary.npy,6.038557880921799,0.09662931654930067,0.9932389082541198,0.9560372413698794,0.9921183874319608,0
DSC_0104_Brown spot_53_binary.npy,7.002982952540881,0.08024336376850447,0.9929172088620738,0.9891707045495215,0.9912734426108313,1
DSC_0104_Brown spot_54_binary.npy,19.408008283823207,0.19687663171561165,0.9848828398218239,0.9823773622031058,0.9803912983641455,0
DSC_0104_Brown spot_55_binary.npy,6.1824452096357625,0.05584524632731683,0.9956009797032959,0.9856432449449566,0.9944468937864297,1
DSC_0104_Brown spot_56_binary.npy,12.136457289623323,0.13430518903204844,0.9896661277971158,0.9816393595486943,0.9870609702977656,1
DSC_0104_Brown spot_57_binary.npy,8.75927872877887,0.07329490128561544,0.9933693825627661,0.9868778915465619,0.9908112934954666,1
DSC_0104_Brown spot_58_binary.npy,2.3692369568592015,0.028827563822130635,0.9967238172593617,0.9688873996831052,0.9946639045620604,0
DSC_0104_Brown spot_59_binary.npy,11.015318722569523,0.08184332707695338,0.993616418035496,0.9836341623238434,0.989144366415855,0
DSC_0104_Brown spot_5_binary.npy,55.09154189187282,0.21701994044679024,0.9990048913154295,0.972614038743918,0.9839498982415037,0
DSC_0104_Brown spot_60_binary.npy,7.123572910345601,0.05165041419116294,0.9969026655409919,0.9774469662294824,0.9944063624658426,0
DSC_0104_Brown spot_61_binary.npy,9.817247851427432,0.07213065014606053,0.994023043170442,0.9848554611688898,0.9909612898973925,0
DSC_0104_Brown spot_62_binary.npy,8.196934844272583,0.08345563850354912,0.9895836015539449,0.9897458490928189,0.9821589064548037,0
DSC_0104_Brown spot_63_binary.npy,11.368510181905409,0.08096131863789663,0.9944079356950674,0.9800223457562768,0.9911306126382637,0
DSC_0104_Brown spot_64_binary.npy,9.271009441018322,0.06316238833773156,0.9952834322180872,0.983600489269851,0.9925929764564762,0
DSC_0104_Brown spot_65_binary.npy,5.064675914819148,0.07913026911841484,0.9922971595475971,0.9770657805885862,0.9893295170770937,0
DSC_0104_Brown spot_66_binary.npy,3.3018479840815087,0.09367635229533869,0.9901896690249252,0.9899963079470899,0.9881493584859633,0
DSC_0104_Brown spot_67_binary.npy,2.9244224608741027,0.0637692101438026,0.9924025959995573,0.9830654225844467,0.9891407873990214,0
DSC_0104_Brown spot_68_binary.npy,0.7396522769929859,0.026721327669663127,0.9956166161959653,0.9679143608203296,0.9931838904103758,0
DSC_0104_Brown spot_69_binary.npy,0.8604592088737099,0.030492795755069763,0.9952510898756447,0.9694057366538665,0.9928557863196111,0
