,name,contrast,dissimilarity,homogeneity,ASM,energy,label
14,DSC_0502_Leaf smut_13_multiclass.npy,0.15313764985498707,0.23739901727971874,0.9925086855989144,0.9903636888615754,0.9951701808542975,2
15,DSC_0101_Brown spot_42_multiclass.npy,0.1066032384053482,0.1609868526923322,0.994290820992927,0.9948787270768035,0.9974360766870243,1
16,DSC_0502_Leaf smut_33_multiclass.npy,0.3401612391050385,0.38370306281256866,0.9922391259006699,0.9897064779118981,0.9948399257729346,2
17,DSC_0500_Leaf smut_5_multiclass.npy,0.8979233116719166,0.8658244186300883,0.9823412859736066,0.9657651072588765,0.9827334874007685,2
18,DSC_0377_Bacterial leaf blight_43_multiclass.npy,0.021009766096251496,0.037744641483823234,0.9962381000522784,0.9894404096983177,0.9947061926510348,0
19,DSC_0377_Bacterial leaf blight_35_multiclass.npy,0.04566073261537769,0.07360768442203496,0.9953592134945066,0.9873367794681842,0.9936482171614781,0
20,DSC_0507_Leaf smut_61_multiclass.npy,0.03329584563608802,0.11226791514038442,0.9923793688365214,0.9886926670761119,0.9943302605654278,2
21,DSC_0403_Bacterial leaf blight_31_multiclass.npy,0.0662412290922288,0.10489755404879042,0.9915827411026014,0.9825724215371764,0.9912479112397544,0
22,DSC_0325_Brown spot_58_multiclass.npy,0.05942213615942934,0.08551696383946815,0.9934032445983979,0.9773204460983089,0.9885951881828623,1
23,DSC_0379_Bacterial leaf blight_57_multiclass.npy,0.03990712796937355,0.06324324373067275,0.9954269245394888,0.9877662806960319,0.9938643170453557,0
24,DSC_0503_Leaf smut_56_multiclass.npy,0.08392938185441143,0.1660525792116153,0.9917059411052974,0.9713909137661739,0.9855916567048311,2
25,DSC_0117_Brown spot_83_multiclass.npy,0.3337905659078213,0.3379897931814553,0.9887207286967892,0.9753479773273758,0.9875970723566243,1
26,DSC_0101_Brown spot_28_multiclass.npy,0.09639113564515654,0.13427076693249834,0.9944791239512273,0.9947186919396714,0.9973558502057683,1
27,DSC_0328_Leaf smut_62_multiclass.npy,0.15594438826946633,0.1036030943707051,0.9965835087682485,0.9739274273658072,0.9868776151913705,2
28,DSC_0395_Bacterial leaf blight_38_multiclass.npy,0.02968250612742965,0.07706541907471559,0.9925423054630261,0.9843995717256385,0.9921691245577231,0
29,DSC_0115_Brown spot_24_multiclass.npy,0.6980900718406143,0.6616616873685618,0.9878236473611163,0.9808884358129816,0.9903981198553344,1
30,DSC_0310_Leaf smut_44_multiclass.npy,0.047386422167519454,0.11199580005918097,0.9923047847177371,0.9870723088110241,0.9935151276206234,2
31,DSC_0335_Leaf smut_60_multiclass.npy,0.042619267096714535,0.07231072095346971,0.9938417679056833,0.9819028112057002,0.9909100923926952,2
32,DSC_0101_Brown spot_42_multiclass.npy,0.1066032384053482,0.1609868526923322,0.994290820992927,0.9948787270768035,0.9974360766870243,1
33,DSC_0118_Brown spot_75_multiclass.npy,0.28085639808860574,0.15190408544203482,0.9988235981471617,0.9934793954863337,0.9967343655590155,1
34,DSC_0504_Leaf smut_35_multiclass.npy,0.2772466604297992,0.306315964125584,0.9946438912418643,0.974325465742627,0.9870792601116826,2
35,DSC_0507_Leaf smut_30_multiclass.npy,0.12418347153921086,0.3872948814779687,0.9823820945552704,0.967659709529422,0.9836969602115389,2
36,DSC_0107_Brown spot_42_multiclass.npy,0.36638149879992743,0.3730391495988899,0.9890391992503687,0.9821544214046743,0.9910370434068921,1
37,DSC_0501_Leaf smut_77_multiclass.npy,0.9560970032508169,0.7769681087867258,0.9890307273635771,0.9746651016896382,0.9872512859903694,2
38,DSC_0512_Leaf smut_13_multiclass.npy,0.8584735668212614,0.45928295448644985,0.9985108988781807,0.9851289222500345,0.9925366100300956,2
39,DSC_0119_Brown spot_38_multiclass.npy,0.5297697904393696,0.6417930038721533,0.9859996888316541,0.9765411589739255,0.9882009709436261,1
40,DSC_0397_Bacterial leaf blight_55_multiclass.npy,0.026578015474385486,0.059374887439295726,0.9952088343568655,0.9952290041062195,0.9976116499451173,0
41,DSC_0501_Leaf smut_58_multiclass.npy,0.28980938323022526,0.326476769470197,0.9924246891580426,0.9917430333790586,0.9958629591359737,2
42,DSC_0392_Bacterial leaf blight_46_multiclass.npy,0.04802306572346074,0.07938142526858197,0.9928365178474848,0.9726932483119125,0.9862521220823367,0
43,DSC_0322_Leaf smut_59_multiclass.npy,0.05296545427276407,0.09165375430559417,0.9935836197089488,0.9878590676798215,0.9939109958541666,2
44,DSC_0504_Leaf smut_53_multiclass.npy,0.16873983147886062,0.2047778302288369,0.9936768175885695,0.9862302371350604,0.9930912531761925,2
45,DSC_0510_Leaf smut_27_multiclass.npy,0.0758950351289803,0.09437179871463697,0.9972143484866196,0.996948293822341,0.9984729810176843,2
46,DSC_0383_Bacterial leaf blight_45_multiclass.npy,0.08234810239005554,0.17269894834804,0.9847446130655402,0.961705205250991,0.9806656949496045,0
47,DSC_0101_Brown spot_23_multiclass.npy,0.2567872384200305,0.13676748984803835,0.9996279591498282,0.9863770130059921,0.9931651489082729,1
48,DSC_0501_Leaf smut_74_multiclass.npy,0.5802777969345247,0.6960608998577517,0.9837210543646677,0.9700602419429536,0.9849163629176609,2
49,DSC_0373_Bacterial leaf blight_51_multiclass.npy,0.0203851610491246,0.03157655363669894,0.9975368232051199,0.998933836175681,0.9994667759238827,0
50,DSC_0304_Brown spot_37_multiclass.npy,0.09415787009496358,0.06078452147945445,0.9982770976264154,0.989477080568011,0.9947246254959264,1
51,DSC_0312_Leaf smut_11_multiclass.npy,0.18227034097419867,0.14921714933271446,0.9936035289107554,0.9683871469022933,0.9840666374297491,2
52,DSC_0504_Leaf smut_13_multiclass.npy,0.9837086279345322,0.6375997525575161,0.9923275440888909,0.9694223286122167,0.9845924682894018,2
53,DSC_0113_Brown spot_45_multiclass.npy,0.18658976806496758,0.20928210053322185,0.9915559600226663,0.9873104267459694,0.993634956483501,1
54,DSC_0397_Bacterial leaf blight_50_multiclass.npy,0.04338249911357653,0.09376820536583226,0.9894803777120491,0.9658469728295538,0.9827751384877182,0
55,DSC_0339_Leaf smut_15_multiclass.npy,0.08975579814715125,0.05897678475299871,0.9981186262123252,0.9889837408991848,0.9944766165673201,2
56,DSC_0329_Brown spot_26_multiclass.npy,0.11684191422924373,0.0974713114855386,0.9949496169851813,0.9785166245671972,0.9891999921993515,1
57,DSC_0114_Brown spot_25_multiclass.npy,0.6957888816135999,0.6481705640505079,0.9904028481645847,0.9647211230211999,0.9822021803178811,1
58,DSC_0503_Leaf smut_25_multiclass.npy,0.04459864620510408,0.08638541588627854,0.9960967965722857,0.9817941043252625,0.9908552388342416,2
59,DSC_0313_Leaf smut_42_multiclass.npy,0.05169824778807886,0.10585525390733522,0.9901176946472879,0.9743177289220727,0.9870753410566352,2
60,DSC_0381_Bacterial leaf blight_45_multiclass.npy,0.03043422838566833,0.047092543240364104,0.9964590761983736,0.9947204306965342,0.9973567218886801,0
61,DSC_0388_Bacterial leaf blight_12_multiclass.npy,0.1295542301843907,0.09046445382766269,0.9967319635341105,0.9795641445658556,0.9897293289409257,0
62,DSC_0318_Leaf smut_23_multiclass.npy,0.04910135731845384,0.09891725048765533,0.9891978099177916,0.9641774098830184,0.9819253586108356,2
63,DSC_0321_Leaf smut_25_multiclass.npy,0.03915888979721521,0.0646916865232692,0.9943092247126148,0.984269422707908,0.992103534268429,2
64,DSC_0115_Brown spot_58_multiclass.npy,0.45534404553987146,0.46735792630518613,0.9902506046084266,0.9825597408195698,0.9912415148789774,1
65,DSC_0402_Bacterial leaf blight_45_multiclass.npy,0.028481686117625707,0.06950772751127139,0.9935043792113533,0.9853714593794012,0.9926587829558561,0
66,DSC_0382_Bacterial leaf blight_53_multiclass.npy,0.04080305740025652,0.08289299141657944,0.992207122677054,0.9812896444015757,0.9906006482945464,0
67,DSC_0502_Leaf smut_67_multiclass.npy,0.5587193635202029,0.5028897103387749,0.9920581231981274,0.9876425782690225,0.9938020820409981,2
68,DSC_0118_Brown spot_49_multiclass.npy,0.40673847316343903,0.6095140645845644,0.9802864794503011,0.9592139055436717,0.9793946628115101,1
69,DSC_0502_Leaf smut_33_multiclass.npy,0.3401612391050385,0.38370306281256866,0.9922391259006699,0.9897064779118981,0.9948399257729346,2
70,DSC_0504_Leaf smut_31_multiclass.npy,0.2333770542638908,0.2720416350708339,0.9943186309529147,0.9813872451220569,0.9906499104739558,2
71,DSC_0114_Brown spot_37_multiclass.npy,0.6171011340381769,0.551844291119672,0.9881367946144086,0.9757729516621887,0.9878122046533886,1
72,DSC_0108_Brown spot_14_multiclass.npy,0.274682770795342,0.2906203432341902,0.991975988910958,0.9896034647996182,0.9947881507133153,1
73,DSC_0316_Leaf smut_59_multiclass.npy,0.02452026136028932,0.04759580512681508,0.9957661502678197,0.9896230995029635,0.9947980194506638,2
74,DSC_0105_Brown spot_40_multiclass.npy,0.23981165701043705,0.25619058802801636,0.9869184788426874,0.9694134053544476,0.9845879368316715,1
75,DSC_0301_Brown spot_56_multiclass.npy,0.07070355023591902,0.09362799309896036,0.994428988268304,0.9869555787041479,0.9934563798698701,1
76,DSC_0307_Brown spot_73_multiclass.npy,0.11404723342029101,0.07893324677268782,0.9963911342268447,0.9831440994942905,0.991536232063302,1
77,DSC_0372_Bacterial leaf blight_45_multiclass.npy,0.021370255701959256,0.03232330914731587,0.996930010708715,0.9945286167818917,0.997260556114545,0
78,DSC_0121_Brown spot_30_multiclass.npy,0.16176053956442288,0.236040662253291,0.9874586239905201,0.97761718009125,0.9887452554077061,1
79,DSC_0105_Brown spot_13_multiclass.npy,0.21576470146682672,0.3571161849671737,0.9892215579388202,0.984850743814131,0.992396465035084,1
80,DSC_0115_Brown spot_19_multiclass.npy,0.8449629882677644,0.7445013085143866,0.9861645124530257,0.9677232444266735,0.9837292536194465,1
81,DSC_0500_Leaf smut_58_multiclass.npy,0.27949988423731237,0.29248955393668885,0.9941207291490998,0.9950217762006942,0.9975077825263792,2
82,DSC_0504_Leaf smut_33_multiclass.npy,0.18090250895982257,0.21252167559784318,0.9964262359416022,0.9890793084363563,0.9945246645691377,2
83,DSC_0100_Brown spot_58_multiclass.npy,0.083165502189138,0.11691715342040196,0.9941019950889983,0.9918657622266063,0.9959245765752577,1
84,DSC_0302_Brown spot_44_multiclass.npy,0.03389531383274501,0.056872348854680094,0.9945242764137661,0.9876566012815835,0.993809137249997,1
85,DSC_0328_Leaf smut_12_multiclass.npy,0.15233280729925863,0.10827892309183533,0.9958130409530355,0.9770513378967459,0.9884590724439457,2
86,DSC_0405_Bacterial leaf blight_1_multiclass.npy,0.06654150254894553,0.04960634888213913,0.9974188071339954,0.9799259774827793,0.9899121059380875,0
87,DSC_0308_Leaf smut_42_multiclass.npy,0.02831271266371076,0.06789153075652463,0.9935559226121154,0.9858902511964397,0.9929200628431472,2
88,DSC_0503_Leaf smut_30_multiclass.npy,0.06958082581130999,0.16523866360361608,0.9907588561872586,0.979018020752967,0.9894533949373093,2
89,DSC_0375_Bacterial leaf blight_29_multiclass.npy,0.0896817259105642,0.0589342203148412,0.9979408105212993,0.9897003965845238,0.9948368693331202,0
90,DSC_0106_Brown spot_12_multiclass.npy,0.053481263843769104,0.11655554625014075,0.9909402200105334,0.9823089171997519,0.991114986870722,1
91,DSC_0107_Brown spot_56_multiclass.npy,0.5361243783072519,0.5925214968003172,0.9780775359799725,0.9529705796986035,0.9762021203104423,1
92,DSC_0115_Brown spot_75_multiclass.npy,0.26424549607606107,0.21052871870817874,0.9969336644690302,0.9995790170732064,0.9997894863786108,1
93,DSC_0301_Brown spot_45_multiclass.npy,0.03717855037627106,0.05428718518422918,0.9963767569676991,0.9917944571472406,0.9958887774983914,1
94,DSC_0118_Brown spot_53_multiclass.npy,0.36135707330287786,0.4997336749919677,0.9875972553742854,0.9782596887542514,0.9890701131640017,1
95,DSC_0337_Brown spot_45_multiclass.npy,0.06354878590950473,0.15903826748994795,0.988360501334013,0.9791892853577389,0.9895399362116409,1
96,DSC_0397_Bacterial leaf blight_58_multiclass.npy,0.0348628889145169,0.09620814918845155,0.9894217737308725,0.9727390904356752,0.9862753623789225,0
97,DSC_0500_Leaf smut_3_multiclass.npy,0.477264847219443,0.4217291242808074,0.9936216491109038,0.9916162204738725,0.995799287243103,2
98,DSC_0379_Bacterial leaf blight_63_multiclass.npy,0.028002855609780972,0.05070551290279574,0.9948262478177722,0.9853073223805993,0.9926264767678721,0
99,DSC_0303_Brown spot_29_multiclass.npy,0.09411016927415566,0.061201402594350404,0.998208854398627,0.9931417722672877,0.996564986474684,1
100,DSC_0330_Leaf smut_12_multiclass.npy,0.09662220478008304,0.0707646303321589,0.9961942497095173,0.987143113421781,0.9935507603649553,2
101,DSC_0406_Bacterial leaf blight_46_multiclass.npy,0.04344715770836919,0.07242088773458336,0.993634348477316,0.9860249931095051,0.9929879118647442,0
102,DSC_0514_Leaf smut_29_multiclass.npy,0.5892355909488228,0.8817001804828198,0.9607995422529734,0.9076322539420983,0.9526973569513555,2
103,DSC_0370_Bacterial leaf blight_40_multiclass.npy,0.04498872889040924,0.10524307713501053,0.9903712223406417,0.9717011187307798,0.9857490140653348,0
104,DSC_0116_Brown spot_18_multiclass.npy,0.5565694017223295,0.5281480740866203,0.9882410569445452,0.9764250309253069,0.988142211893261,1
105,DSC_0375_Bacterial leaf blight_31_multiclass.npy,0.10067741660255897,0.06499714896181152,0.9980307997000856,0.9883248838780595,0.9941453032017299,0
106,DSC_0505_Leaf smut_58_multiclass.npy,0.19610912000358005,0.10700792267592368,0.9994725200489257,0.9849002685616991,0.9924214168193362,2
107,DSC_0702_Bacterial leaf blight_59_multiclass.npy,0.0887283043383708,0.16189509242746317,0.9834829796650797,0.9479729516099137,0.9736390253116982,0
108,DSC_0319_Leaf smut_38_multiclass.npy,0.032394258134095105,0.07274387670648479,0.9916968564156432,0.9756297081313259,0.9877396965452615,2
109,DSC_0107_Brown spot_62_multiclass.npy,0.10278171085052462,0.14839310629157274,0.9923426456131407,0.9897705016086034,0.9948721031412044,1
110,DSC_0322_Leaf smut_62_multiclass.npy,0.04208836413701796,0.0710037423229851,0.9946649189559237,0.9871060971211703,0.9935321319017165,2
111,DSC_0372_Bacterial leaf blight_27_multiclass.npy,0.032513632931694916,0.06982946458793281,0.9929372152687079,0.9856312845940152,0.9927896477069121,0
112,DSC_0374_Bacterial leaf blight_34_multiclass.npy,0.1167706462570629,0.19514042241898594,0.9877285837453319,0.9698834297711716,0.9848265988341153,0
113,DSC_0314_Leaf smut_30_multiclass.npy,0.11663192486765075,0.09363926015611962,0.9961616182162669,0.9843937162511467,0.9921661737083896,2
114,DSC_0505_Leaf smut_58_multiclass.npy,0.19610912000358005,0.10700792267592368,0.9994725200489257,0.9849002685616991,0.9924214168193362,2
115,DSC_0501_Leaf smut_82_multiclass.npy,0.38869812629186734,0.4893267996024365,0.9866745737406062,0.9767406534437233,0.9883019039968118,2
116,DSC_0383_Bacterial leaf blight_46_multiclass.npy,0.03426619432390391,0.07276766271604336,0.9941593638307334,0.992461806495526,0.996223773303732,0
117,DSC_0115_Brown spot_22_multiclass.npy,0.7775794117808451,0.7191745453615225,0.984141364720596,0.9641062145066075,0.9818891049943509,1
118,DSC_0117_Brown spot_80_multiclass.npy,0.42497868840861325,0.37395830157745485,0.9941204183731098,0.9939088872182855,0.9969497917238788,1
119,DSC_0701_Bacterial leaf blight_54_multiclass.npy,0.01989990056127782,0.04255692678610563,0.9966881452159544,0.9979150506933981,0.9989569814028018,0
120,DSC_0377_Bacterial leaf blight_39_multiclass.npy,0.020648884648884255,0.03562393094738551,0.996776332548187,0.9923797269456969,0.9961825771141034,0
121,DSC_0374_Bacterial leaf blight_30_multiclass.npy,0.053808367055025536,0.08394708720859867,0.9944018487274447,0.991504676629781,0.9957432784758232,0
122,DSC_0322_Leaf smut_69_multiclass.npy,0.13834161458735236,0.1048650047725523,0.9941754461577157,0.9764587073638851,0.9881592520256464,2
123,DSC_0108_Brown spot_12_multiclass.npy,0.4505075064123073,0.5397464797068917,0.979996000946982,0.9578239751116854,0.978684819087169,1
124,DSC_0382_Bacterial leaf blight_36_multiclass.npy,0.03440026082324113,0.06376403215048268,0.9942865680762047,0.9870889643959684,0.9935235097349072,0
125,DSC_0510_Leaf smut_62_multiclass.npy,0.13872121387251504,0.16594977583406403,0.9972178974167367,0.9855658380175365,0.9927566862114483,2
126,DSC_0332_Brown spot_46_multiclass.npy,0.05710740945247723,0.09846156062032162,0.9907872801586465,0.9677519414011372,0.9837438393205505,1
127,DSC_0403_Bacterial leaf blight_33_multiclass.npy,0.0971060678567106,0.18739995415051247,0.9834279660606409,0.9581936765189145,0.9788736775084486,0
128,DSC_0101_Brown spot_10_multiclass.npy,0.45029765636200464,0.24688792774957571,0.9987354662737086,0.9822775352760689,0.9910991551182297,1
129,DSC_0106_Brown spot_10_multiclass.npy,0.09963684094044452,0.13512891477545363,0.9918626081168577,0.9794878532227786,0.9896907866716648,1
130,DSC_0510_Leaf smut_28_multiclass.npy,0.12095614912471156,0.13105700568569548,0.9960596297976038,0.9976069761018885,0.9988027713727511,2
131,DSC_0329_Brown spot_23_multiclass.npy,0.09404880592608945,0.06405572374138581,0.9974263476434801,0.987411250927419,0.9936856902096449,1
132,DSC_0318_Leaf smut_16_multiclass.npy,0.13203578701859064,0.0803666668224052,0.9982950841212631,0.9837798416542982,0.991856764686463,2
133,DSC_0106_Brown spot_41_multiclass.npy,0.08755655598735225,0.1377649509681524,0.9944563274846565,0.9939653446493428,0.9969781064042192,1
134,DSC_0703_Bacterial leaf blight_33_multiclass.npy,0.15063313036812348,0.12136122834908085,0.9946849734003973,0.9680968142022034,0.9839191095827966,0
135,DSC_0116_Brown spot_75_multiclass.npy,0.3955295890235532,0.40582524640564605,0.9888117786612228,0.9812927431369054,0.9906022123622101,1
136,DSC_0317_Leaf smut_32_multiclass.npy,0.11013161164825529,0.08593760064008381,0.9960470027755505,0.9827328627467896,0.9913288368381047,2
137,DSC_0702_Bacterial leaf blight_48_multiclass.npy,0.08312734798413259,0.1072586284712942,0.9950036031892424,0.9937227670999371,0.9968564425733213,0
138,DSC_0108_Brown spot_16_multiclass.npy,0.28922528185587837,0.2922547068882652,0.9881907344798001,0.9756119916729108,0.9877307283227097,1
139,DSC_0406_Bacterial leaf blight_58_multiclass.npy,0.02985875933843937,0.03909794023818515,0.9971509688859386,0.9964658202347987,0.9982313460489999,0
140,DSC_0398_Bacterial leaf blight_35_multiclass.npy,0.11629809465773701,0.1006961936235927,0.994335973907788,0.9760612536864545,0.9879581234477774,0
141,DSC_0702_Bacterial leaf blight_43_multiclass.npy,0.012678858342610792,0.032497322585665844,0.9961661683393471,0.9922005717175135,0.9960926521752448,0
142,DSC_0513_Leaf smut_47_multiclass.npy,0.17562718262495186,0.21981933906677073,0.9931381230562785,0.9828676782314919,0.9913968318647641,2
143,DSC_0113_Brown spot_44_multiclass.npy,0.28728681918175425,0.32191105071748116,0.9869019885538456,0.9743832719089662,0.9871085410981741,1
144,DSC_0394_Brown spot_14_multiclass.npy,0.16207783383397412,0.15958910139551608,0.9897531061033394,0.9592001751460428,0.9793876531517244,1
145,DSC_0515_Leaf smut_19_multiclass.npy,0.25479647694015534,0.3266996178986727,0.9874790039665516,0.9753073575321861,0.987576507179158,2
146,DSC_0702_Bacterial leaf blight_35_multiclass.npy,0.024813783810102387,0.05687234885468013,0.99382387070504,0.9797226575667854,0.9898094046667699,0
147,DSC_0701_Bacterial leaf blight_45_multiclass.npy,0.0822511428237696,0.16387308690654892,0.9840622963949307,0.961119204475976,0.9803668723880749,0
148,DSC_0114_Brown spot_24_multiclass.npy,0.5087301348999761,0.511208726466968,0.9897357415426509,0.9808276879755968,0.9903674509875596,1
149,DSC_0510_Leaf smut_64_multiclass.npy,0.054225513503026,0.12585893889989402,0.9931383948891949,0.9897667677108485,0.9948702265676909,2
150,DSC_0510_Leaf smut_47_multiclass.npy,0.11604026014280301,0.1459043573669791,0.9969202323906162,0.9918252576001477,0.9959042411799176,2
151,DSC_0502_Leaf smut_22_multiclass.npy,0.15074031976116953,0.20549142022399736,0.993628691957896,0.9936535021038265,0.996821700257286,2
152,DSC_0504_Leaf smut_28_multiclass.npy,0.12047674322369234,0.18255334127742834,0.9922281040171598,0.9763155567771131,0.9880868164170156,2
153,DSC_0390_Bacterial leaf blight_55_multiclass.npy,0.03608613359760246,0.06169715310936184,0.9953780489372818,0.99211428587895,0.9960493390786171,0
154,DSC_0394_Brown spot_14_multiclass.npy,0.16207783383397412,0.15958910139551608,0.9897531061033394,0.9592001751460428,0.9793876531517244,1
155,DSC_0388_Bacterial leaf blight_13_multiclass.npy,0.1036975621581611,0.06698390670757695,0.997944021090867,0.9859395678692671,0.9929448966932993,0
156,DSC_0100_Brown spot_63_multiclass.npy,0.26851629209615985,0.49395462798888634,0.9734691116561592,0.936776578477859,0.9678721911894455,1
157,DSC_0397_Bacterial leaf blight_56_multiclass.npy,0.022936659259043753,0.04786684044625944,0.9957300768221053,0.9933653887841463,0.9966771738051121,0
158,DSC_0513_Leaf smut_34_multiclass.npy,0.19028769216983538,0.300331055021977,0.9838620434922108,0.9474764901931049,0.9733840404450366,2
159,DSC_0329_Brown spot_43_multiclass.npy,0.06512385719293554,0.11226370564052549,0.9899527616638207,0.9704293139587671,0.9851037072099398,1
160,DSC_0500_Leaf smut_67_multiclass.npy,0.49016779827749307,0.4656544376627065,0.9914848229201064,0.9862190729502885,0.9930856322343447,2
161,DSC_0318_Leaf smut_45_multiclass.npy,0.10603984996882224,0.06780389808972966,0.9979773117265679,0.9869695603268324,0.9934634167028156,2
162,DSC_0316_Leaf smut_44_multiclass.npy,0.0283171315045932,0.053741358859620676,0.9951654268621043,0.98643543222703,0.9931945591005972,2
163,DSC_0302_Brown spot_43_multiclass.npy,0.039963864753267936,0.05819435022804386,0.9951165896609135,0.9873575039083752,0.9936586455661596,1
164,DSC_0318_Leaf smut_26_multiclass.npy,0.11142596379007087,0.18113922605563337,0.9845617267748514,0.9520426048042013,0.9757267060013277,2
165,DSC_0376_Bacterial leaf blight_58_multiclass.npy,0.021245617007368038,0.0380188065413674,0.9973703399800221,0.9986347974038968,0.9993171655705193,0
166,DSC_0314_Leaf smut_30_multiclass.npy,0.11663192486765075,0.09363926015611962,0.9961616182162669,0.9843937162511467,0.9921661737083896,2
167,DSC_0320_Leaf smut_23_multiclass.npy,0.05034098381549459,0.08379435598932745,0.992720496788784,0.9808010796725887,0.9903540173456099,2
168,DSC_0700_Bacterial leaf blight_55_multiclass.npy,0.12810164010593234,0.06896941255810245,0.9997794419652843,0.9858925337822413,0.9929212122732805,0
169,DSC_0115_Brown spot_46_multiclass.npy,0.5710710850218057,0.5379298965488427,0.9930897307581585,0.974828663392101,0.9873341194307532,1
170,DSC_0703_Bacterial leaf blight_44_multiclass.npy,0.019655126990687142,0.027511649792653383,0.9979708097981476,0.9988248604940179,0.9994122575264013,0
171,DSC_0307_Brown spot_34_multiclass.npy,0.05887156558101877,0.0947459355482159,0.9927356751502117,0.9810429102545004,0.9904761028184881,1
172,DSC_0121_Brown spot_21_multiclass.npy,0.25812028710607376,0.1692291419030949,0.9976328620731345,0.9822116722461363,0.9910659272955233,1
173,DSC_0366_Bacterial leaf blight_49_multiclass.npy,0.0384557464627803,0.1100778965516117,0.9874816944538491,0.9654365976208374,0.9825663324279117,0
174,DSC_0700_Bacterial leaf blight_56_multiclass.npy,0.010621014529821487,0.03937711287668906,0.9953139087223504,0.9912339156115908,0.9956073099428261,0
175,DSC_0507_Leaf smut_6_multiclass.npy,0.5784227750715519,0.39998257524884423,0.9918416406875632,0.9727680123415886,0.9862900244560867,2
176,DSC_0107_Brown spot_48_multiclass.npy,0.17134596309137268,0.22118000071569247,0.9922706104745789,0.990401525196641,0.9951891906550436,1
177,DSC_0312_Leaf smut_16_multiclass.npy,0.12896566512796523,0.08775910821417868,0.997351091177363,0.9831226113090695,0.9915253961997491,2
178,DSC_0503_Leaf smut_32_multiclass.npy,0.048101950827257205,0.11352053454618112,0.9935361737378747,0.9768876781428942,0.9883762836809137,2
179,DSC_0503_Leaf smut_55_multiclass.npy,0.0724400908857476,0.15014673690614108,0.9923146947588268,0.9789402281349568,0.9894140832507673,2
180,DSC_0374_Bacterial leaf blight_17_multiclass.npy,0.2105370618132546,0.21269950505421328,0.987118409579784,0.9551166042096888,0.9773006723673572,0
181,DSC_0510_Leaf smut_20_multiclass.npy,0.15526744548035887,0.30544617155992554,0.9852964137914454,0.9709772089332671,0.9853817579665596,2
182,DSC_0702_Bacterial leaf blight_51_multiclass.npy,0.04028776201316395,0.04077172417396865,0.9972545637512821,0.9980423268714153,0.9990206839057013,0
183,DSC_0105_Brown spot_4_multiclass.npy,0.11890368237349236,0.33114928028172336,0.969954889402504,0.9231381786422566,0.9608008007085841,1
184,DSC_0118_Brown spot_61_multiclass.npy,0.08314270439512109,0.14583712310467545,0.99482622793877,0.9971259056209468,0.9985619187716636,1
185,DSC_0374_Bacterial leaf blight_37_multiclass.npy,0.05230202385446497,0.08595888285916264,0.9940255622077536,0.9902820839175952,0.9951291795126878,0
186,DSC_0389_Bacterial leaf blight_38_multiclass.npy,0.021716355748896004,0.05906316552455374,0.995538315194592,0.9967088555404132,0.998353071583602,0
187,DSC_0503_Leaf smut_24_multiclass.npy,0.04329256729678868,0.0920552347826791,0.9966116632244705,0.997596526511229,0.9987975403009505,2
188,DSC_0319_Leaf smut_41_multiclass.npy,0.07868869785346001,0.16921116820960133,0.9855065677794747,0.9626398767766984,0.9811421287340067,2
189,DSC_0116_Brown spot_2_multiclass.npy,0.28522571219117154,0.2775328042415718,0.9930134490827316,0.9909396666771334,0.995459525383696,1
