name,contrast,dissimilarity,homogeneity,ASM,energy,label
DSC_0100_Brown spot_63_multiclass.npy,1.575151817295777,0.28563137254901966,0.9733081224474107,0.9273323568747062,0.9629809743056745,1
DSC_0100_Brown spot_64_multiclass.npy,1.680387412720092,0.2219816993464055,0.9851598362355367,0.9602671268110567,0.9799322052116957,1
DSC_0100_Brown spot_65_multiclass.npy,1.409091776779021,0.16337777777777773,0.9861520130666037,0.9515262569028998,0.9754620735338201,1
DSC_0100_Brown spot_66_multiclass.npy,0.41075003249757974,0.13004444444444446,0.988764433533483,0.9735937387773933,0.9867085379064039,1
DSC_0100_Brown spot_68_multiclass.npy,0.8274961763820857,0.11743790849673205,0.9897842570329412,0.9713045584450426,0.9855478468572911,1
DSC_0100_Brown spot_71_multiclass.npy,1.3516094396747285,0.08441307189542482,0.9978310126739516,0.9746933591695496,0.9872655970758576,1
DSC_0101_Brown spot_10_multiclass.npy,2.6415051623334422,0.14276399829678518,0.9985702985960297,0.9723745905055883,0.9860905589780222,1
DSC_0101_Brown spot_13_multiclass.npy,1.1248411900904427,0.15108713008303182,0.9857677766675962,0.9610796834767523,0.9803467159514293,1
DSC_0101_Brown spot_14_multiclass.npy,2.025638060405283,0.20725995316159251,0.9899698261653681,0.9742999079110318,0.9870663138366297,1
DSC_0101_Brown spot_16_multiclass.npy,4.209116989837753,0.6454918032786883,0.9531695070024531,0.8864585865975801,0.9415192969863019,1
DSC_0101_Brown spot_19_multiclass.npy,3.3244970880231817,0.19677453693847138,0.9972019667902515,0.9739291696705737,0.9868784979269605,1
DSC_0101_Brown spot_20_multiclass.npy,1.8328114872625976,0.2819885032999789,0.9816453715036981,0.9571309325661227,0.9783306867139161,1
DSC_0101_Brown spot_21_multiclass.npy,1.4942776622981846,0.3338567170534385,0.9625669494049929,0.9043505687850966,0.9509734847960255,1
DSC_0101_Brown spot_22_multiclass.npy,2.1842475886865516,0.19766606344475202,0.9892720853637338,0.9712029037329779,0.9854962728153658,1
DSC_0101_Brown spot_23_multiclass.npy,1.5063476487706926,0.07908638492654887,0.9994626438745314,0.9764327388758456,0.9881461121088548,1
DSC_0101_Brown spot_25_multiclass.npy,2.420941698173335,0.2754816904407068,0.9860323321878802,0.9659774891428682,0.9828415381651654,1
DSC_0101_Brown spot_26_multiclass.npy,3.3488752944323736,0.3140834575260802,0.9858591124356824,0.9609884899335885,0.9803002039852835,1
DSC_0101_Brown spot_27_multiclass.npy,1.6597084051520825,0.17444645518416016,0.9929223218270145,0.9837925759953141,0.9918631841112534,1
DSC_0101_Brown spot_28_multiclass.npy,0.5654430548605189,0.07764264424100492,0.9943146601738307,0.9846903202069567,0.9923156353736228,1
DSC_0101_Brown spot_29_multiclass.npy,1.1967118484386374,0.23672024696614852,0.9807702104144,0.9519958781007172,0.9757027611423046,1
DSC_0101_Brown spot_30_multiclass.npy,2.34834463137774,0.23170374707259944,0.9881905807178505,0.9692236244081556,0.9844915562909392,1
DSC_0101_Brown spot_31_multiclass.npy,0.5357361563508545,0.10872631466893769,0.9905553681993698,0.975613746909417,0.9877316168420535,1
DSC_0101_Brown spot_32_multiclass.npy,0.9287383977694404,0.12597801788375576,0.9892198255504969,0.9699050327010778,0.9848375666581153,1
DSC_0101_Brown spot_33_multiclass.npy,0.46767468820019514,0.10724930806898024,0.9921970652400579,0.9809175277553116,0.9904128067403569,1
DSC_0101_Brown spot_34_multiclass.npy,1.275258643288329,0.2198743879071749,0.9838582457445201,0.9609359818044344,0.980273421961666,1
DSC_0101_Brown spot_35_multiclass.npy,1.163383088609253,0.19652836917181185,0.9831290933142366,0.9558168212282954,0.9776588470567305,1
DSC_0101_Brown spot_36_multiclass.npy,0.7928491135195271,0.15878486267830536,0.988186581111098,0.9700883880365615,0.984930651384432,1
DSC_0101_Brown spot_37_multiclass.npy,0.6771450249000972,0.12115446029380458,0.9905271002684584,0.975981767399209,0.9879178950698327,1
DSC_0101_Brown spot_38_multiclass.npy,0.7154212014780923,0.14176602086438145,0.9887014568584868,0.9713993622807344,0.9855959427071189,1
DSC_0101_Brown spot_39_multiclass.npy,0.6053868656877636,0.13804023845007454,0.9890888732372517,0.9731575129110148,0.9864874621154669,1
DSC_0101_Brown spot_40_multiclass.npy,0.80654550152633,0.19517777304662545,0.9810782095043111,0.9515675629861229,0.97548324587669,1
DSC_0101_Brown spot_41_multiclass.npy,0.8132486174585974,0.12241856504151588,0.9927343505691443,0.9821831065665411,0.9910515155967126,1
DSC_0101_Brown spot_42_multiclass.npy,0.6253485901841134,0.0930913348946136,0.9941263883564715,0.9848487419313134,0.9923954564241583,1
DSC_0101_Brown spot_43_multiclass.npy,0.4500128329157214,0.10003725782414312,0.9910458428771455,0.976244697951859,0.9880509591877632,1
DSC_0101_Brown spot_44_multiclass.npy,0.5743992077852087,0.10263199914839263,0.993024342953495,0.9823413491068171,0.9911313480597903,1
DSC_0101_Brown spot_47_multiclass.npy,0.6191382306478387,0.17926335959122847,0.9809847160231768,0.951879121500368,0.9756429272538022,1
DSC_0101_Brown spot_49_multiclass.npy,0.7628953277660022,0.16315600383223341,0.9875103962166504,0.9682151589082432,0.9839792471938843,1
DSC_0101_Brown spot_51_multiclass.npy,0.5115310255352927,0.11553917394081333,0.9924985780580771,0.981708410772138,0.9908119956743247,1
DSC_0101_Brown spot_52_multiclass.npy,0.5072876192160809,0.10521343410687675,0.9902992687823814,0.9743262172734661,0.9870796407957496,1
DSC_0101_Brown spot_53_multiclass.npy,2.9317794032423663,0.1685251224185651,0.9977181237812536,0.9722358031824799,0.9860201839630262,1
DSC_0101_Brown spot_55_multiclass.npy,0.547540929928412,0.09355705769640192,0.9929430095199989,0.9810493934513989,0.9904793755810359,1
DSC_0101_Brown spot_56_multiclass.npy,0.5730054402105917,0.12247179050457736,0.9910205914971021,0.9787442372194735,0.9893150343644199,1
DSC_0101_Brown spot_58_multiclass.npy,0.5723579338720557,0.10257877368533103,0.9929174004047174,0.9819325836262947,0.9909251150446711,1
DSC_0101_Brown spot_64_multiclass.npy,3.2289043833840085,0.1673541622312114,0.9987063393058844,0.9683016025903487,0.9840231717751106,1
DSC_0104_Brown spot_37_multiclass.npy,0.030169044852268928,0.019130591140907413,0.9960296038066868,0.9839315844537193,0.991933256047865,1
DSC_0104_Brown spot_38_multiclass.npy,1.2923854802453276,0.22480736312689564,0.975750350316675,0.9177312239339888,0.9579828933409974,1
DSC_0104_Brown spot_40_multiclass.npy,0.10180329551595939,0.0510771975411584,0.9914852636963465,0.9695414258844327,0.9846529469231444,1
DSC_0104_Brown spot_42_multiclass.npy,1.1705444811820045,0.19159149524291333,0.9757997187904205,0.9218326814820843,0.960121180623615,1
DSC_0104_Brown spot_44_multiclass.npy,0.2786141788369634,0.06266978575923864,0.9921968906398062,0.9758519515709296,0.9878521911556049,1
DSC_0104_Brown spot_46_multiclass.npy,1.3125664258576315,0.20674859279447272,0.9784269343541945,0.9347272238181203,0.9668129207960143,1
DSC_0104_Brown spot_48_multiclass.npy,0.9590085921146642,0.12757488202038214,0.9846755762281449,0.9400017226741335,0.9695368598842096,1
DSC_0104_Brown spot_50_multiclass.npy,0.4607746542291546,0.06323390197423041,0.9924481161522885,0.9711767760430557,0.9854830166182752,1
DSC_0104_Brown spot_51_multiclass.npy,0.8437766902095315,0.08681748548722884,0.995642100936684,0.985918895644672,0.9929344870859669,1
DSC_0104_Brown spot_52_multiclass.npy,0.23950909510868523,0.052198378518454505,0.9941233900641253,0.9844910413220167,0.9922152192553875,1
DSC_0105_Brown spot_11_multiclass.npy,0.30084643204009803,0.047026349781044564,0.9952259784938536,0.9874717071499931,0.9937161099378399,1
DSC_0105_Brown spot_13_multiclass.npy,1.2657040620166278,0.20650395864686266,0.9890579636408783,0.9749218569436631,0.9873813128389979,1
DSC_0105_Brown spot_16_multiclass.npy,1.2051906001954682,0.17959436895509673,0.9913760497768012,0.9808122893247573,0.9903596767461593,1
DSC_0105_Brown spot_18_multiclass.npy,0.9364845743283634,0.10358641046333267,0.9938854082283354,0.9832955528046827,0.9916126021812565,1
DSC_0105_Brown spot_22_multiclass.npy,0.5481430116846875,0.11661953126325308,0.9896747723385405,0.9751515867602972,0.9874976388631506,1
DSC_0105_Brown spot_26_multiclass.npy,0.7095012416591802,0.1200801665370142,0.9872197146519868,0.9670844803333376,0.9834045354447668,1
DSC_0105_Brown spot_27_multiclass.npy,0.9895297152301923,0.10081402478183221,0.9891983301488894,0.9630192957862636,0.9813354654684928,1
DSC_0105_Brown spot_29_multiclass.npy,3.625657501169501,0.40115742255374537,0.9702023061290449,0.9224509607448687,0.9604431064591326,1
DSC_0105_Brown spot_36_multiclass.npy,0.7839070634922547,0.07428248768299812,0.992934980822763,0.974974899677911,0.9874081727826193,1
DSC_0105_Brown spot_37_multiclass.npy,1.2210294926323082,0.09182800545752853,0.9936318988256454,0.9765261939433479,0.9881933990587813,1
DSC_0105_Brown spot_38_multiclass.npy,0.8225707081145992,0.07743292595743041,0.9948951580067557,0.9849351697271543,0.9924390005069099,1
DSC_0105_Brown spot_39_multiclass.npy,2.643518230728096,0.23274468605882614,0.9879539486163056,0.9657410046544699,0.9827212242820799,1
DSC_0105_Brown spot_3_multiclass.npy,0.4813223249667623,0.07841198523656172,0.9907221524801214,0.9688540678333751,0.9843038493439793,1
DSC_0105_Brown spot_40_multiclass.npy,1.4067666598547657,0.14814330132003375,0.9867552654206018,0.9596401518001042,0.9796122456360498,1
DSC_0105_Brown spot_42_multiclass.npy,1.402095946215609,0.10277699016820918,0.9925590153162281,0.9692844421784079,0.9845224437149251,1
DSC_0105_Brown spot_43_multiclass.npy,1.9928631600189637,0.21673561279659576,0.98683187630816,0.9680427432828957,0.9838916318796983,1
DSC_0105_Brown spot_45_multiclass.npy,1.437478409870962,0.09856024970858451,0.9948026426013398,0.9806447453373045,0.9902750856894788,1
DSC_0105_Brown spot_47_multiclass.npy,1.606753675612215,0.19668913171497762,0.9862859289786624,0.966050458624657,0.9828786591561834,1
DSC_0105_Brown spot_48_multiclass.npy,2.9697724920361543,0.23937514691947742,0.9899372093530203,0.9723777198128291,0.9860921457008108,1
DSC_0105_Brown spot_4_multiclass.npy,0.6975046091679769,0.19148848514810718,0.969794481364594,0.9138314541470791,0.9559453196428545,1
DSC_0105_Brown spot_51_multiclass.npy,1.169827420153392,0.13243957822901747,0.9920347961708189,0.9804907257693372,0.9901973165835873,1
DSC_0105_Brown spot_5_multiclass.npy,1.450702518515053,0.19615113379426696,0.981628166994551,0.9511312423627853,0.9752595769141594,1
DSC_0105_Brown spot_6_multiclass.npy,2.845497762911364,0.3586846677862843,0.9748096770442041,0.9355918505637146,0.9672599705165693,1
DSC_0105_Brown spot_7_multiclass.npy,1.4458907007441215,0.18760375241432642,0.9814786379293884,0.9470047340072193,0.9731416823912227,1
DSC_0106_Brown spot_10_multiclass.npy,0.5844827881831008,0.07813887189501288,0.991698577050483,0.9696130329551081,0.9846893078301948,1
DSC_0106_Brown spot_12_multiclass.npy,0.3137281141384887,0.06739874224718773,0.9907763414857541,0.9724056560487719,0.9861063107235304,1
DSC_0106_Brown spot_15_multiclass.npy,1.125416883377439,0.1607970848808061,0.9865947869586448,0.9635615702895588,0.9816117207376646,1
DSC_0106_Brown spot_17_multiclass.npy,1.3995136979395697,0.17657976101460665,0.9862061960336121,0.9579529150221604,0.9787506909433885,1
DSC_0106_Brown spot_18_multiclass.npy,0.8779490769319256,0.16086712024866692,0.9792509231157093,0.9298653261497205,0.9642952484326159,1
DSC_0106_Brown spot_1_multiclass.npy,1.8755163984298848,0.2775666417423154,0.9583546409423855,0.8360269518608368,0.9143450945134647,1
DSC_0106_Brown spot_20_multiclass.npy,0.4220414572935246,0.07379255936012391,0.9913533188248267,0.9758170212958378,0.987834511087681,1
DSC_0106_Brown spot_21_multiclass.npy,1.4936704613603038,0.23123206631113424,0.9819835953106388,0.9552852622983129,0.977386956275923,1
DSC_0106_Brown spot_22_multiclass.npy,2.253928469725829,0.29825179362636955,0.9689549368855038,0.8989230432900592,0.9481155221227312,1
DSC_0106_Brown spot_23_multiclass.npy,1.4343730777484365,0.19303395273436627,0.9814935641841372,0.9437603432397955,0.9714732848821914,1
DSC_0106_Brown spot_24_multiclass.npy,0.549162575644194,0.08393532851737188,0.9939186602955241,0.9855143628597279,0.9927307605084714,1
DSC_0106_Brown spot_25_multiclass.npy,0.5611442266252293,0.07848904873431674,0.9915696661364715,0.976969093517641,0.9884174692495277,1
DSC_0106_Brown spot_27_multiclass.npy,0.8793775953536352,0.12814412454760243,0.9900427172698804,0.9730923032803158,0.9864544101378004,1
DSC_0106_Brown spot_28_multiclass.npy,1.353210410403735,0.16012968902236813,0.9859517512529837,0.962203354166763,0.9809196471509596,1
DSC_0106_Brown spot_29_multiclass.npy,1.042917738074209,0.15932634215572983,0.9831237290286344,0.9533054166979217,0.9763736050805151,1
DSC_0106_Brown spot_2_multiclass.npy,1.2598117199759853,0.15219097408897364,0.9862300383276965,0.9409545068504761,0.9700280959077815,1
DSC_0106_Brown spot_30_multiclass.npy,0.7324160834601305,0.07539925309340043,0.9940968415853637,0.978407174862448,0.9891446683182638,1
DSC_0106_Brown spot_32_multiclass.npy,0.8282982903584559,0.11428124143869123,0.9923316134313417,0.979809307070249,0.9898531745012737,1
DSC_0106_Brown spot_34_multiclass.npy,1.5688366294873044,0.15807806471679967,0.9889810147899416,0.9610769363201845,0.9803453148356371,1
DSC_0106_Brown spot_37_multiclass.npy,1.8464795235384541,0.16868636308394555,0.9878122108853492,0.9587683237340588,0.9791671582186868,1
DSC_0106_Brown spot_38_multiclass.npy,0.475817673942754,0.07434460284796765,0.9923637047237018,0.9792180802209663,0.9895544857262617,1
DSC_0106_Brown spot_41_multiclass.npy,0.513618250881581,0.07966317107786491,0.9942918674772667,0.9839445678746122,0.9919398005295544,1
DSC_0106_Brown spot_42_multiclass.npy,0.7642855666473882,0.08418457203240579,0.9925699093128613,0.9782358930595175,0.9890580837643043,1
DSC_0106_Brown spot_44_multiclass.npy,0.4951357693777407,0.05845069407109414,0.9950382259943279,0.9831357086536232,0.9915320008217704,1
DSC_0106_Brown spot_46_multiclass.npy,0.47609600178175887,0.06671486747866497,0.9944906680383333,0.9843287468371378,0.9921334319723016,1
DSC_0106_Brown spot_47_multiclass.npy,0.34172070802128385,0.05637023167287719,0.9937005597860145,0.9799888344763846,0.9899438542040577,1
DSC_0106_Brown spot_48_multiclass.npy,1.4781966312984802,0.147197864333253,0.9912325985003531,0.9715447164255872,0.9856696791651791,1
DSC_0106_Brown spot_49_multiclass.npy,0.4882784396636394,0.07854672491961384,0.9903480467266863,0.971260465242317,0.9855254767089063,1
DSC_0106_Brown spot_5_multiclass.npy,0.20220060453460487,0.0481390160854761,0.9954164895233244,0.9856493778493436,0.9927987599958733,1
DSC_0106_Brown spot_66_multiclass.npy,0.8389270726135466,0.04320770224257368,0.9997503471143037,0.9869950955924492,0.9934762682583058,1
DSC_0106_Brown spot_67_multiclass.npy,0.8145048291638302,0.042651539027208724,0.9995319460098887,0.9869805663883535,0.9934689559258274,1
DSC_0106_Brown spot_6_multiclass.npy,1.001685817018273,0.15961060335469415,0.9793299949328403,0.9320985840124915,0.965452528098866,1
DSC_0106_Brown spot_8_multiclass.npy,0.8110325081281816,0.13057888351264452,0.9868636907414042,0.9529160354304917,0.9761741829358589,1
DSC_0106_Brown spot_9_multiclass.npy,0.3120253655696278,0.05532382088248683,0.9957075159150149,0.9867990211245412,0.9933775823545351,1
DSC_0107_Brown spot_31_multiclass.npy,2.9796571029565717,0.17697036275243078,0.996907642645219,0.9726413334811743,0.9862258024819541,1
DSC_0107_Brown spot_40_multiclass.npy,1.7269910864346196,0.17346437920718016,0.9924093041709423,0.982060508188911,0.9909896609899171,1
DSC_0107_Brown spot_42_multiclass.npy,2.149241966485912,0.2157114809274494,0.9888756351103235,0.9722527178209512,0.9860287611530159,1
DSC_0107_Brown spot_44_multiclass.npy,2.454290599961434,0.2271994203440538,0.9874315596030674,0.9664769017608333,0.9830955710208613,1
DSC_0107_Brown spot_46_multiclass.npy,1.5492022304864947,0.15561892296185476,0.9930294375805201,0.9834043887699435,0.9916674789312915,1
DSC_0107_Brown spot_47_multiclass.npy,1.2772465220216127,0.15328160059835452,0.9905443194649588,0.9769944633231538,0.9884303027139313,1
DSC_0107_Brown spot_48_multiclass.npy,1.0051379119037471,0.12789827973074042,0.9921065119340788,0.9804166774805976,0.9901599252043064,1
DSC_0107_Brown spot_50_multiclass.npy,3.3089938510514902,0.34129581151832433,0.9813034101078765,0.9534809217463347,0.9764634769136707,1
DSC_0107_Brown spot_51_multiclass.npy,0.6052428630093307,0.08534732610321617,0.9942152678472099,0.9862573873186427,0.9931049226132366,1
DSC_0107_Brown spot_52_multiclass.npy,2.7425522414307477,0.27240323485415097,0.9832688831052308,0.9568959472130151,0.9782105842879717,1
DSC_0107_Brown spot_54_multiclass.npy,2.517272668563819,0.23445680628272245,0.9873391806945331,0.9668904546550127,0.9833058805148135,1
DSC_0107_Brown spot_56_multiclass.npy,3.1449759796504857,0.34262808526551974,0.9779157846447462,0.94336309639604,0.971268807486393,1
DSC_0107_Brown spot_57_multiclass.npy,2.8144428431831185,0.26911929693343284,0.9871646936745168,0.967419087992743,0.9835746479005765,1
DSC_0107_Brown spot_60_multiclass.npy,1.4137063294175434,0.14194558713537764,0.9938698414911631,0.9844129363668143,0.9921758595968833,1
DSC_0107_Brown spot_62_multiclass.npy,0.6029310078994952,0.08580894727000744,0.9921785351596998,0.9797920156299681,0.9898444401167126,1
DSC_0107_Brown spot_64_multiclass.npy,4.165785863903907,0.3912443904263275,0.9818483967450462,0.9543483997845903,0.9769075697242755,1
DSC_0107_Brown spot_69_multiclass.npy,1.2771293868371651,0.18342137247569182,0.9864877341580927,0.9672350185642643,0.9834810717874871,1
DSC_0107_Brown spot_70_multiclass.npy,1.9149760683999364,0.20331198578907989,0.9855114705066901,0.9592752210479849,0.9794259650672862,1
DSC_0107_Brown spot_72_multiclass.npy,1.9817708425479945,0.197492053103964,0.9882913495997078,0.9686724363761117,0.984211581102413,1
DSC_0107_Brown spot_73_multiclass.npy,1.356614104020915,0.12965127150336564,0.9929307567976448,0.9812501152469986,0.9905806959793829,1
DSC_0107_Brown spot_75_multiclass.npy,1.9558580360954607,0.1908189977561704,0.9907386847213209,0.9760591019411559,0.9879570344610923,1
DSC_0107_Brown spot_77_multiclass.npy,1.1681632638029495,0.13190678758414365,0.9928375652225792,0.9816089075323869,0.9907617814249735,1
DSC_0107_Brown spot_79_multiclass.npy,0.6546318852455525,0.08533563949139866,0.9937942597045414,0.9843549487703458,0.9921466367278305,1
DSC_0108_Brown spot_11_multiclass.npy,1.5794914284109058,0.16084929682297167,0.9923299067104617,0.9800725539384225,0.9899861382556943,1
DSC_0108_Brown spot_12_multiclass.npy,2.6427361702753194,0.31211070631096466,0.9798339323421542,0.9481675617409903,0.9737389597530697,1
DSC_0108_Brown spot_14_multiclass.npy,1.6113251908125463,0.1680524542641124,0.9918119390940301,0.979626662821924,0.9897609119489029,1
DSC_0108_Brown spot_15_multiclass.npy,1.4599418200074674,0.16697026677635432,0.9910325188193481,0.9772242084674987,0.9885465130521167,1
DSC_0108_Brown spot_16_multiclass.npy,1.6966334696742424,0.1689975320249147,0.9880273106561457,0.9657762463524806,0.9827391547875156,1
DSC_0108_Brown spot_17_multiclass.npy,1.5468764992667952,0.12799193011321341,0.9925331610567452,0.9777472987259677,0.98881105309658,1
DSC_0108_Brown spot_18_multiclass.npy,1.8928468196496864,0.16872331257100315,0.9910599070833408,0.9748731635826938,0.9873566547011743,1
DSC_0108_Brown spot_1_multiclass.npy,1.240649769710974,0.19575841266110386,0.9820337751745568,0.9553618944900465,0.9774261580754049,1
DSC_0108_Brown spot_21_multiclass.npy,1.4007559818101436,0.15210365495357847,0.990530870576728,0.9752212691289559,0.9875329205292125,1
DSC_0108_Brown spot_24_multiclass.npy,1.4414380967091023,0.18453989893054407,0.9814498327436901,0.9473102503016708,0.9732986439431994,1
DSC_0108_Brown spot_25_multiclass.npy,2.4811848933676566,0.3493066165236804,0.9711007869678849,0.9235455077267346,0.9610127510739567,1
DSC_0108_Brown spot_26_multiclass.npy,1.3813920384442904,0.15240725506326624,0.9908686623718992,0.9763047142725814,0.9880813297864611,1
DSC_0108_Brown spot_27_multiclass.npy,1.797309190394873,0.18225800133192294,0.9887450874494348,0.9682897491819846,0.9840171488251537,1
DSC_0108_Brown spot_28_multiclass.npy,1.849034792536535,0.19592000626787306,0.9866788716018156,0.9635446461285778,0.9816031001013484,1
DSC_0108_Brown spot_29_multiclass.npy,2.4211680586068804,0.22593724291926187,0.9882531145247139,0.9681934228781286,0.9839682021682045,1
DSC_0108_Brown spot_2_multiclass.npy,2.381448820699838,0.2571884671132524,0.9841600197661092,0.9594247368648827,0.979502290382663,1
DSC_0108_Brown spot_31_multiclass.npy,1.568575325672969,0.18500998942296376,0.9878889890482961,0.9686077837938529,0.9841787356948193,1
DSC_0108_Brown spot_34_multiclass.npy,1.36007686419365,0.13420104203392477,0.9914445504672389,0.9750474484249179,0.9874449090581803,1
DSC_0108_Brown spot_35_multiclass.npy,2.418877385482919,0.22970776041054555,0.988490611611173,0.9681933856156716,0.9839681832334172,1
DSC_0108_Brown spot_36_multiclass.npy,0.9749755225874953,0.09120734908136477,0.9949980704095972,0.986803021806814,0.9933795960290376,1
DSC_0108_Brown spot_39_multiclass.npy,2.166942306519203,0.216368942688134,0.9862742687144301,0.9625163897404884,0.9810791964670785,1
DSC_0108_Brown spot_3_multiclass.npy,1.076179514342602,0.11179339522858145,0.9928254277448647,0.9802374666853293,0.9900694251845823,1
DSC_0108_Brown spot_40_multiclass.npy,1.1695613481843834,0.12381008344106234,0.9924084951232647,0.9793747397809657,0.9896336391720755,1
DSC_0108_Brown spot_42_multiclass.npy,2.4115767547185225,0.21846476280017213,0.9884602994979929,0.9686271355016054,0.9841885670447535,1
DSC_0108_Brown spot_43_multiclass.npy,0.9636206926287286,0.11552963528812622,0.9911186907375241,0.9760338745762407,0.9879442669382927,1
DSC_0108_Brown spot_44_multiclass.npy,2.061314325845592,0.24157754534414522,0.9834681484380621,0.9581685810140086,0.9788608588629992,1
DSC_0108_Brown spot_45_multiclass.npy,1.7606988837247683,0.1859599639597288,0.9874591038164585,0.9667677505445922,0.9832434848726902,1
DSC_0108_Brown spot_46_multiclass.npy,1.7692763568193017,0.17936890351392637,0.9870346161607193,0.9649391680794317,0.9823131720991182,1
DSC_0108_Brown spot_49_multiclass.npy,1.9164144516728578,0.18555842833078687,0.9900392780379937,0.9720710788162671,0.985936650508676,1
DSC_0108_Brown spot_50_multiclass.npy,1.2928972736618736,0.13717828181925013,0.9933878109190737,0.9842460063430232,0.9920917328266692,1
DSC_0108_Brown spot_52_multiclass.npy,1.478255590529608,0.1481225760958984,0.987972280397984,0.9579481097883868,0.9787482361610604,1
DSC_0108_Brown spot_56_multiclass.npy,0.8986197517887796,0.0930779174991185,0.9948288313175263,0.9856651323654944,0.99280669435973,1
DSC_0108_Brown spot_57_multiclass.npy,1.2713827801273032,0.1373153915462059,0.991090494825909,0.9754921555832053,0.9876700641323525,1
DSC_0108_Brown spot_72_multiclass.npy,1.303769915804066,0.0681827085047205,0.9992574379425084,0.9869483515142126,0.9934527424665013,1
DSC_0108_Brown spot_8_multiclass.npy,2.454639461215397,0.344566537391781,0.9751932264981796,0.9378488930813266,0.9684259874049883,1
DSC_0108_Brown spot_9_multiclass.npy,1.2756816325028892,0.1389607082696752,0.9907628344691883,0.975850006029189,0.9878512064218928,1
DSC_0109_Brown spot_13_multiclass.npy,0.8358199713314357,0.11304233997061941,0.9919795396442674,0.971481027455543,0.9856373711743802,1
DSC_0109_Brown spot_17_multiclass.npy,0.37845062595273754,0.06065189882623302,0.9961709686943657,0.9880222991411625,0.9939931081960088,1
DSC_0109_Brown spot_21_multiclass.npy,0.9715156325724014,0.13008159643942807,0.9857447508068986,0.9528772400793533,0.9761543116123358,1
DSC_0109_Brown spot_27_multiclass.npy,0.8909994200315445,0.10017017439239016,0.9931456429985648,0.9820026271107793,0.9909604568855305,1
DSC_0109_Brown spot_37_multiclass.npy,1.0123532543702294,0.1160822073218623,0.9908782061292707,0.9688451130015266,0.9842993005186617,1
DSC_0109_Brown spot_41_multiclass.npy,1.133590239682747,0.11737669628961642,0.9945626638842081,0.9828244497071756,0.991375029798096,1
DSC_0109_Brown spot_43_multiclass.npy,1.330686725631362,0.13964481549896002,0.992373048929489,0.969805300461024,0.9847869315039797,1
DSC_0109_Brown spot_48_multiclass.npy,1.032121883902109,0.11755123412796524,0.9932576763036128,0.9770656983496638,0.9884663364777092,1
DSC_0109_Brown spot_49_multiclass.npy,0.3558197517036773,0.0737422367023984,0.9932874496334113,0.9824494731901375,0.9911858923482202,1
